,molecule_chembl_id,IC50,units,smiles,pIC50,graph
920,CHEMBL4113098,9.7,nM,CN1C(=O)[C@]2(N=C1N)c1cc(OCC3CC3)ccc1CC21CCc2ccccc2CC1,8.013228265733755,"Data(x=[31, 9], edge_index=[2, 72], edge_attr=[72, 3], smiles='CN1C(=O)[C@]2(N=C1N)c1cc(OCC3CC3)ccc1CC21CCc2ccccc2CC1')"
921,CHEMBL3923089,9.7,nM,COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21N=C(N)N(CC2CCN(C(C)=O)CC2)C1=O,8.013228265733755,"Data(x=[37, 9], edge_index=[2, 84], edge_attr=[84, 3], smiles='COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21N=C(N)N(CC2CCN(C(C)=O)CC2)C1=O')"
922,CHEMBL4111013,9.7,nM,C[C@H]1C[C@]2(Cc3ccc(C#N)cc3[C@]23N=C(N)N(CCc2ccncc2)C3=O)C[C@@H](C)[C@@H]1O,8.013228265733755,"Data(x=[33, 9], edge_index=[2, 74], edge_attr=[74, 3], smiles='C[C@H]1C[C@]2(Cc3ccc(C#N)cc3[C@]23N=C(N)N(CCc2ccncc2)C3=O)C[C@@H](C)[C@@H]1O')"
923,CHEMBL3908165,9.7,nM,COC1CCC2(CC1)Cc1ccc(C#CC3CCCC3)cc1C21N=C(N)N(C)O1,8.013228265733755,"Data(x=[29, 9], edge_index=[2, 66], edge_attr=[66, 3], smiles='COC1CCC2(CC1)Cc1ccc(C#CC3CCCC3)cc1C21N=C(N)N(C)O1')"
924,CHEMBL2181894,9.8,nM,COCC(=O)N[C@@H](Cc1cccc(-c2cscn2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,8.008773924307505,"Data(x=[41, 9], edge_index=[2, 90], edge_attr=[90, 3], smiles='COCC(=O)N[C@@H](Cc1cccc(-c2cscn2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21')"
925,CHEMBL3683867,9.8,nM,NC1=N[C@@](c2cc(NC(=O)c3nn(C(F)F)cc3Cl)cc(F)c2F)(C(F)F)[C@H]2C[C@H]2O1,8.008773924307505,"Data(x=[31, 9], edge_index=[2, 68], edge_attr=[68, 3], smiles='NC1=N[C@@](c2cc(NC(=O)c3nn(C(F)F)cc3Cl)cc(F)c2F)(C(F)F)[C@H]2C[C@H]2O1')"
926,CHEMBL2181888,9.8,nM,COCC(=O)N[C@@H](Cc1cccc(-c2ccncc2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,8.008773924307505,"Data(x=[42, 9], edge_index=[2, 92], edge_attr=[92, 3], smiles='COCC(=O)N[C@@H](Cc1cccc(-c2ccncc2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21')"
927,CHEMBL4556248,9.8,nM,COc1ccc(C(=O)Nc2ccc(F)c([C@]3(C)CC[C@@](C)(C#N)C(N)=N3)c2)nc1,8.008773924307505,"Data(x=[29, 9], edge_index=[2, 62], edge_attr=[62, 3], smiles='COc1ccc(C(=O)Nc2ccc(F)c([C@]3(C)CC[C@@](C)(C#N)C(N)=N3)c2)nc1')"
928,CHEMBL3916243,9.8,nM,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C=CSC(N)=N1,8.008773924307505,"Data(x=[26, 9], edge_index=[2, 56], edge_attr=[56, 3], smiles='C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C=CSC(N)=N1')"
929,CHEMBL3127106,9.9,nM,CN1C(=O)[C@]2(N=C1N)c1cc(-c3cccnc3F)ccc1O[C@H]1CCOC[C@@H]12,8.00436480540245,"Data(x=[28, 9], edge_index=[2, 64], edge_attr=[64, 3], smiles='CN1C(=O)[C@]2(N=C1N)c1cc(-c3cccnc3F)ccc1O[C@H]1CCOC[C@@H]12')"
930,CHEMBL3956746,9.9,nM,C#Cc1ccc2c(c1)C1(N=C(N)N(C)C1=O)C1(CCC(OC)CC1)C2,8.00436480540245,"Data(x=[25, 9], edge_index=[2, 56], edge_attr=[56, 3], smiles='C#Cc1ccc2c(c1)C1(N=C(N)N(C)C1=O)C1(CCC(OC)CC1)C2')"
931,CHEMBL2181911,9.9,nM,CO[C@H](C)C(=O)N[C@@H](Cc1cccc(-c2nccs2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,8.00436480540245,"Data(x=[42, 9], edge_index=[2, 92], edge_attr=[92, 3], smiles='CO[C@H](C)C(=O)N[C@@H](Cc1cccc(-c2nccs2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21')"
932,CHEMBL4113169,10.0,nM,CC[C@@H]1C[C@]2(CC[C@H]1OC)Cc1ccc(C#N)cc1[C@]21N=C(N)N(CC(C)(C)F)C1=O,8.0,"Data(x=[31, 9], edge_index=[2, 68], edge_attr=[68, 3], smiles='CC[C@@H]1C[C@]2(CC[C@H]1OC)Cc1ccc(C#N)cc1[C@]21N=C(N)N(CC(C)(C)F)C1=O')"
933,CHEMBL1271037,10.0,nM,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(C#CCF)c2)N=C1N,8.0,"Data(x=[28, 9], edge_index=[2, 60], edge_attr=[60, 3], smiles='CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(C#CCF)c2)N=C1N')"
934,CHEMBL605133,10.0,nM,CCc1cc(C2(c3cccc(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cc(CC)n1,8.0,"Data(x=[31, 9], edge_index=[2, 68], edge_attr=[68, 3], smiles='CCc1cc(C2(c3cccc(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cc(CC)n1')"
935,CHEMBL598290,10.0,nM,CCc1cc([C@]2(c3cccc(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cc(CC)n1,8.0,"Data(x=[31, 9], edge_index=[2, 68], edge_attr=[68, 3], smiles='CCc1cc([C@]2(c3cccc(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cc(CC)n1')"
936,CHEMBL3898979,10.0,nM,CC(C)(C)C#Cc1cc2c(cn1)Oc1ccc(NC(=O)c3ccc(Cl)cn3)cc1C21CCOC(N)=N1,8.0,"Data(x=[36, 9], edge_index=[2, 80], edge_attr=[80, 3], smiles='CC(C)(C)C#Cc1cc2c(cn1)Oc1ccc(NC(=O)c3ccc(Cl)cn3)cc1C21CCOC(N)=N1')"
937,CHEMBL3640236,10.0,nM,CC1(C)C[C@@](C)(c2cc(NC(=O)c3ncccc3F)ccn2)N=C(N)S1,8.0,"Data(x=[26, 9], edge_index=[2, 56], edge_attr=[56, 3], smiles='CC1(C)C[C@@](C)(c2cc(NC(=O)c3ncccc3F)ccn2)N=C(N)S1')"
938,CHEMBL3680872,10.0,nM,C[C@]1(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C(N)OC[C@@H]1F,8.0,"Data(x=[26, 9], edge_index=[2, 56], edge_attr=[56, 3], smiles='C[C@]1(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C(N)OC[C@@H]1F')"
939,CHEMBL429666,10.0,nM,CCCN(c1cc2cc(c1)C(=O)N[C@@H](c1ccc(F)cc1)CCc1cccc(c1)C[C@@](C)(N)COC2)S(C)(=O)=O,8.0,"Data(x=[40, 9], edge_index=[2, 86], edge_attr=[86, 3], smiles='CCCN(c1cc2cc(c1)C(=O)N[C@@H](c1ccc(F)cc1)CCc1cccc(c1)C[C@@](C)(N)COC2)S(C)(=O)=O')"
940,CHEMBL2425612,10.0,nM,COC[C@@H](Oc1cc(C[C@@H]2C[S@@+]([O-])C[C@H](NCc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F,8.0,"Data(x=[38, 9], edge_index=[2, 80], edge_attr=[80, 3], smiles='COC[C@@H](Oc1cc(C[C@@H]2C[S@@+]([O-])C[C@H](NCc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F')"
941,CHEMBL377625,10.0,nM,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,8.0,"Data(x=[42, 9], edge_index=[2, 90], edge_attr=[90, 3], smiles='C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1')"
942,CHEMBL3422244,10.0,nM,Cc1coc([C@H]2C[C@H]3[C@@H](CF)SC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)n1,8.0,"Data(x=[27, 9], edge_index=[2, 60], edge_attr=[60, 3], smiles='Cc1coc([C@H]2C[C@H]3[C@@H](CF)SC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)n1')"
943,CHEMBL2347209,10.0,nM,C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CCOC(N)=N1,8.0,"Data(x=[25, 9], edge_index=[2, 54], edge_attr=[54, 3], smiles='C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CCOC(N)=N1')"
944,CHEMBL1821825,10.0,nM,Cc1ccccc1-c1ccc2nc(N)c(C[C@@H](C)C(=O)NCC3CCOCC3)cc2c1,8.0,"Data(x=[31, 9], edge_index=[2, 68], edge_attr=[68, 3], smiles='Cc1ccccc1-c1ccc2nc(N)c(C[C@@H](C)C(=O)NCC3CCOCC3)cc2c1')"
945,CHEMBL1210347,10.0,nM,C[C@H](NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(N(c2ccc(Cl)cc2)S(C)(=O)=O)c1)C(=O)NC1CCCCC1,8.0,"Data(x=[44, 9], edge_index=[2, 94], edge_attr=[94, 3], smiles='C[C@H](NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(N(c2ccc(Cl)cc2)S(C)(=O)=O)c1)C(=O)NC1CCCCC1')"
946,CHEMBL2349506,10.0,nM,CC#Cc1cncc(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1,8.0,"Data(x=[28, 9], edge_index=[2, 62], edge_attr=[62, 3], smiles='CC#Cc1cncc(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1')"
947,CHEMBL3943095,10.0,nM,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3ccc(F)c(F)c3)C[C@H]2CS1,8.0,"Data(x=[27, 9], edge_index=[2, 60], edge_attr=[60, 3], smiles='NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3ccc(F)c(F)c3)C[C@H]2CS1')"
948,CHEMBL1824361,10.0,nM,CCC(=O)c1cc([C@]2(c3cccc(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cs1,8.0,"Data(x=[30, 9], edge_index=[2, 66], edge_attr=[66, 3], smiles='CCC(=O)c1cc([C@]2(c3cccc(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cs1')"
949,CHEMBL1916168,10.0,nM,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](OCc3ccc(F)cc3)CN2)C1=O,8.0,"Data(x=[52, 9], edge_index=[2, 112], edge_attr=[112, 3], smiles='CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](OCc3ccc(F)cc3)CN2)C1=O')"
950,CHEMBL3261067,10.0,nM,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c1,8.0,"Data(x=[32, 9], edge_index=[2, 68], edge_attr=[68, 3], smiles='Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c1')"
951,CHEMBL409949,10.0,nM,CCCCS(=O)(=O)C[C@@H](NC(=O)OCc1cccnc1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,8.0,"Data(x=[46, 9], edge_index=[2, 96], edge_attr=[96, 3], smiles='CCCCS(=O)(=O)C[C@@H](NC(=O)OCc1cccnc1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1')"
952,CHEMBL1824145,10.0,nM,CCn1cc([C@]2(c3cccc(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cn1,8.0,"Data(x=[28, 9], edge_index=[2, 62], edge_attr=[62, 3], smiles='CCn1cc([C@]2(c3cccc(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cn1')"
953,CHEMBL1824344,10.0,nM,CCCCn1cc(C2(c3cccc(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cn1,8.0,"Data(x=[30, 9], edge_index=[2, 66], edge_attr=[66, 3], smiles='CCCCn1cc(C2(c3cccc(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cn1')"
954,CHEMBL1076906,10.0,nM,CC(C)[C@H](NC(=O)[C@@H](C)C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)C(=O)NCc1ccccc1,8.0,"Data(x=[59, 9], edge_index=[2, 124], edge_attr=[124, 3], smiles='CC(C)[C@H](NC(=O)[C@@H](C)C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)C(=O)NCc1ccccc1')"
955,CHEMBL1271453,10.0,nM,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(C#CCCO)c2)N=C1N,8.0,"Data(x=[29, 9], edge_index=[2, 62], edge_attr=[62, 3], smiles='CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(C#CCCO)c2)N=C1N')"
956,CHEMBL567477,10.0,nM,COc1ccc([C@@]2(c3ccc(F)c(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cc1C,8.0,"Data(x=[31, 9], edge_index=[2, 68], edge_attr=[68, 3], smiles='COc1ccc([C@@]2(c3ccc(F)c(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cc1C')"
957,CHEMBL1269921,10.0,nM,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(C#CCCCCO)c2)N=C1N,8.0,"Data(x=[31, 9], edge_index=[2, 66], edge_attr=[66, 3], smiles='CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(C#CCCCCO)c2)N=C1N')"
958,CHEMBL3955352,10.0,nM,COC1CCC2(CC1)Cc1ccc(OCC3CC3)cc1C21NC(=S)N(CCC(F)(F)F)C1=O,8.0,"Data(x=[33, 9], edge_index=[2, 74], edge_attr=[74, 3], smiles='COC1CCC2(CC1)Cc1ccc(OCC3CC3)cc1C21NC(=S)N(CCC(F)(F)F)C1=O')"
959,CHEMBL1094660,10.0,nM,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1cc(O)ccc1O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(-c2noc(=O)[nH]2)c1,8.0,"Data(x=[57, 9], edge_index=[2, 120], edge_attr=[120, 3], smiles='CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1cc(O)ccc1O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(-c2noc(=O)[nH]2)c1')"
960,CHEMBL3653707,10.0,nM,CC1=NC2(CC(C3CCOC(C)(C)C3)Oc3ccc(Br)cc32)N=C1N,8.0,"Data(x=[25, 9], edge_index=[2, 56], edge_attr=[56, 3], smiles='CC1=NC2(CC(C3CCOC(C)(C)C3)Oc3ccc(Br)cc32)N=C1N')"
961,CHEMBL507571,10.0,nM,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2NCCN(CC3CC3)C2=O)c1,8.0,"Data(x=[42, 9], edge_index=[2, 90], edge_attr=[90, 3], smiles='CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2NCCN(CC3CC3)C2=O)c1')"
962,CHEMBL4637426,10.0,nM,C[C@@H]1C[C@H]1COC(C)(C)[C@@H]1C[C@H]1[C@]12CN(c3ncccn3)C[C@H]1CSC(N)=N2,8.0,"Data(x=[28, 9], edge_index=[2, 64], edge_attr=[64, 3], smiles='C[C@@H]1C[C@H]1COC(C)(C)[C@@H]1C[C@H]1[C@]12CN(c3ncccn3)C[C@H]1CSC(N)=N2')"
963,CHEMBL1270029,10.0,nM,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2ccc(F)c(OCCCF)c2)N=C1N,8.0,"Data(x=[30, 9], edge_index=[2, 64], edge_attr=[64, 3], smiles='CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2ccc(F)c(OCCCF)c2)N=C1N')"
964,CHEMBL231669,10.0,nM,CCCCS(=O)(=O)C[C@@H](NC(=O)C1CC1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,8.0,"Data(x=[41, 9], edge_index=[2, 86], edge_attr=[86, 3], smiles='CCCCS(=O)(=O)C[C@@H](NC(=O)C1CC1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1')"
965,CHEMBL491659,10.0,nM,O=C(N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@@H]1NCCN(Cc2ccccc2)C1=O)C1CC(=O)N(CC2CC2)C1,8.0,"Data(x=[39, 9], edge_index=[2, 86], edge_attr=[86, 3], smiles='O=C(N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@@H]1NCCN(Cc2ccccc2)C1=O)C1CC(=O)N(CC2CC2)C1')"
966,CHEMBL3958580,10.0,nM,NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(Br)cn3)ccc2F)C[C@@H](C(F)(F)F)O1,8.0,"Data(x=[30, 9], edge_index=[2, 64], edge_attr=[64, 3], smiles='NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(Br)cn3)ccc2F)C[C@@H](C(F)(F)F)O1')"
967,CHEMBL1271141,10.0,nM,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(C#CCCF)c2)N=C1N,8.0,"Data(x=[29, 9], edge_index=[2, 62], edge_attr=[62, 3], smiles='CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(C#CCCF)c2)N=C1N')"
968,CHEMBL3640243,10.0,nM,Cc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)SCC34CC4)c2)cn1,8.0,"Data(x=[27, 9], edge_index=[2, 60], edge_attr=[60, 3], smiles='Cc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)SCC34CC4)c2)cn1')"
969,CHEMBL3950109,10.0,nM,C[C@@]1(c2cc(NC(=O)c3ccc(Br)cn3)cc(Cl)c2F)C[C@@H](C(F)(F)F)OC(N)=N1,8.0,"Data(x=[30, 9], edge_index=[2, 64], edge_attr=[64, 3], smiles='C[C@@]1(c2cc(NC(=O)c3ccc(Br)cn3)cc(Cl)c2F)C[C@@H](C(F)(F)F)OC(N)=N1')"
970,CHEMBL541736,10.0,nM,C=CCO/N=C(/C)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)cc(C(=O)N(CCC)CCC)c1,8.0,"Data(x=[48, 9], edge_index=[2, 100], edge_attr=[100, 3], smiles='C=CCO/N=C(/C)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)cc(C(=O)N(CCC)CCC)c1')"
971,CHEMBL1270435,10.0,nM,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(OCCC(F)F)c2)N=C1N,8.0,"Data(x=[30, 9], edge_index=[2, 64], edge_attr=[64, 3], smiles='CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(OCCC(F)F)c2)N=C1N')"
972,CHEMBL539975,10.0,nM,CO/N=C(\C)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)cc(N(c2ccccc2)S(C)(=O)=O)c1,8.0,"Data(x=[48, 9], edge_index=[2, 102], edge_attr=[102, 3], smiles='CO/N=C(\C)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)cc(N(c2ccccc2)S(C)(=O)=O)c1')"
973,CHEMBL3943420,10.0,nM,COC1CCC2(CC1)Cc1ccc(OCCC3CC3)cc1C21N=C(N)N(C)C1=O,8.0,"Data(x=[29, 9], edge_index=[2, 66], edge_attr=[66, 3], smiles='COC1CCC2(CC1)Cc1ccc(OCCC3CC3)cc1C21N=C(N)N(C)C1=O')"
974,CHEMBL3640242,10.0,nM,C[C@@]1(c2cc(NC(=O)c3coc(C(F)(F)F)n3)ccc2F)CCSC(N)=N1,8.0,"Data(x=[27, 9], edge_index=[2, 58], edge_attr=[58, 3], smiles='C[C@@]1(c2cc(NC(=O)c3coc(C(F)(F)F)n3)ccc2F)CCSC(N)=N1')"
975,CHEMBL2178163,10.0,nM,CCNCC(=O)Nc1c(C)cc(CN/C(N)=N/C(=O)c2c(-c3ccc(OC)cc3)nsc2C)cc1Cl,8.0,"Data(x=[36, 9], edge_index=[2, 76], edge_attr=[76, 3], smiles='CCNCC(=O)Nc1c(C)cc(CN/C(N)=N/C(=O)c2c(-c3ccc(OC)cc3)nsc2C)cc1Cl')"
976,CHEMBL539976,10.0,nM,CCCN(CCC)C(=O)c1cc(Oc2ccccc2)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)c1,8.0,"Data(x=[48, 9], edge_index=[2, 102], edge_attr=[102, 3], smiles='CCCN(CCC)C(=O)c1cc(Oc2ccccc2)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)c1')"
977,CHEMBL539654,10.0,nM,CCCN(CCC)C(=O)c1cc(Oc2ccc(OC)cc2)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)c1,8.0,"Data(x=[50, 9], edge_index=[2, 106], edge_attr=[106, 3], smiles='CCCN(CCC)C(=O)c1cc(Oc2ccc(OC)cc2)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)c1')"
978,CHEMBL2347188,10.0,nM,C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O[C@H](C(F)(F)F)[C@@H]1F,8.0,"Data(x=[31, 9], edge_index=[2, 66], edge_attr=[66, 3], smiles='C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O[C@H](C(F)(F)F)[C@@H]1F')"
979,CHEMBL3670387,10.0,nM,C[C@@]1(c2nc(NC(=O)c3nn(C(F)F)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,8.0,"Data(x=[32, 9], edge_index=[2, 68], edge_attr=[68, 3], smiles='C[C@@]1(c2nc(NC(=O)c3nn(C(F)F)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1')"
980,CHEMBL191129,10.0,nM,CCCCNC(=O)[C@@H](NC(=O)[C@@H]1CC(=O)C[C@H]1[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(C)C)NC(C)=O)C(C)C,8.0,"Data(x=[47, 9], edge_index=[2, 94], edge_attr=[94, 3], smiles='CCCCNC(=O)[C@@H](NC(=O)[C@@H]1CC(=O)C[C@H]1[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(C)C)NC(C)=O)C(C)C')"
981,CHEMBL539465,10.0,nM,CCCN(CCC)C(=O)c1cc(CCO)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)c1,8.0,"Data(x=[44, 9], edge_index=[2, 92], edge_attr=[92, 3], smiles='CCCN(CCC)C(=O)c1cc(CCO)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)c1')"
982,CHEMBL3653446,10.0,nM,NC1=N[C@@](c2cc(NC(=O)c3ncc(Br)cc3O)ccc2F)(C(F)F)COC1,8.0,"Data(x=[28, 9], edge_index=[2, 60], edge_attr=[60, 3], smiles='NC1=N[C@@](c2cc(NC(=O)c3ncc(Br)cc3O)ccc2F)(C(F)F)COC1')"
983,CHEMBL3639691,10.0,nM,C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)C=CSC(N)=N1,8.0,"Data(x=[25, 9], edge_index=[2, 54], edge_attr=[54, 3], smiles='C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)C=CSC(N)=N1')"
984,CHEMBL1271244,10.0,nM,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(-c3cccnc3F)c2)N=C1N,8.0,"Data(x=[31, 9], edge_index=[2, 68], edge_attr=[68, 3], smiles='CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(-c3cccnc3F)c2)N=C1N')"
985,CHEMBL3670362,10.0,nM,C[C@@]1(c2cccc(NC(=O)c3ncc(C#N)cc3Cl)n2)CO[C@@](C)(C(F)(F)F)C(N)=N1,8.0,"Data(x=[31, 9], edge_index=[2, 66], edge_attr=[66, 3], smiles='C[C@@]1(c2cccc(NC(=O)c3ncc(C#N)cc3Cl)n2)CO[C@@](C)(C(F)(F)F)C(N)=N1')"
986,CHEMBL2181023,10.0,nM,COC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)N(C)C(=O)[C@@H](N)C(C)C,8.0,"Data(x=[65, 9], edge_index=[2, 134], edge_attr=[134, 3], smiles='COC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)N(C)C(=O)[C@@H](N)C(C)C')"
987,CHEMBL3653705,10.0,nM,CC1=N[C@]2(C[C@H]([C@@H]3CCCOC3)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,8.0,"Data(x=[29, 9], edge_index=[2, 66], edge_attr=[66, 3], smiles='CC1=N[C@]2(C[C@H]([C@@H]3CCCOC3)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N')"
988,CHEMBL3677270,10.0,nM,NC1=N[C@]2(c3cc(-c4cccnc4F)ccc3Oc3c(F)cc(-c4ccnc(F)c4)cc32)c2nccn21,8.0,"Data(x=[37, 9], edge_index=[2, 86], edge_attr=[86, 3], smiles='NC1=N[C@]2(c3cc(-c4cccnc4F)ccc3Oc3c(F)cc(-c4ccnc(F)c4)cc32)c2nccn21')"
